Customer ID,frequency,recency,T,monetary_value,clv
13402.0,2.0,192.0,199.0,311.65,767.8528102029528
13403.0,1.0,336.0,358.0,75.9,273.0770375552082
13405.0,2.0,243.0,359.0,247.45000000000002,438.8066876995274
13406.0,1.0,204.0,266.0,428.76,534.8290378716854
13407.0,2.0,83.0,296.0,430.34000000000003,587.2907774095635
13408.0,36.0,364.0,370.0,641.8272777777778,8701.499690798004
13410.0,3.0,338.0,366.0,372.5933333333333,688.9571915415053
13413.0,3.0,48.0,322.0,137.31666666666666,217.00929200680395
13414.0,2.0,140.0,238.0,441.89,815.4193609160832
13415.0,2.0,256.0,363.0,158.625,358.86421654684824
13417.0,2.0,122.0,304.0,212.28,428.84669430694794
13418.0,12.0,356.0,363.0,441.2008333333333,2243.110003506695
13421.0,3.0,257.0,298.0,477.51666666666665,957.3586372254103
13425.0,1.0,71.0,214.0,942.86,833.6241816625279
13426.0,10.0,348.0,365.0,392.446,1720.4456230121168
13427.0,2.0,245.0,357.0,163.965,367.3610072467536
13431.0,4.0,253.0,294.0,438.4225,1097.4179544433223
13432.0,1.0,41.0,247.0,308.8,341.08371424141063
13433.0,3.0,195.0,331.0,187.70666666666662,473.36645245361274
13434.0,2.0,270.0,290.0,396.72,682.5144600673424
13435.0,1.0,124.0,135.0,341.49,758.9218747511201
13439.0,1.0,138.0,161.0,418.62,744.6145750697374
13440.0,2.0,28.0,86.0,25.275,573.7609492859973
13442.0,2.0,71.0,373.0,110.935,204.58956296348688
13443.0,5.0,229.0,312.0,210.07799999999997,703.0405813373995
13444.0,1.0,132.0,141.0,496.39,878.0827743280361
13446.0,10.0,233.0,298.0,334.07,1719.2637207732546
13448.0,6.0,360.0,368.0,794.6916666666667,2104.377706887354
13450.0,6.0,229.0,238.0,306.1133333333333,1281.3792488653605
13451.0,5.0,247.0,263.0,668.366,1992.2725204517442
13455.0,4.0,364.0,365.0,388.06000000000006,853.9490627803681
13457.0,1.0,49.0,372.0,35.72,121.62704954807936
13458.0,1.0,9.0,23.0,990.37,2439.1270675577057
13459.0,1.0,58.0,317.0,529.62,335.2307247081855
13461.0,2.0,190.0,232.0,1189.2,1764.6006285387614
13462.0,3.0,315.0,360.0,276.8433333333333,572.8474310548748
13464.0,3.0,224.0,253.0,707.8733333333333,1461.6589543966359
13465.0,1.0,140.0,221.0,319.62,523.6259694052295
13466.0,2.0,220.0,263.0,221.57,531.4067940493999
13468.0,35.0,368.0,371.0,210.60914285714284,2897.9559940698364
13472.0,1.0,92.0,190.0,330.06,564.3684806438405
13473.0,4.0,150.0,359.0,461.59499999999997,856.0543001788255
13474.0,1.0,52.0,130.0,69.15,483.98685765869516
13476.0,2.0,238.0,279.0,291.1,585.0850948171952
13477.0,3.0,228.0,318.0,318.9633333333333,681.3099417843467
13478.0,3.0,208.0,312.0,609.8633333333333,1098.1516418736103
13479.0,1.0,25.0,112.0,163.06,583.5583210759239
13480.0,1.0,263.0,314.0,133.88,327.38958444673034
13481.0,4.0,361.0,370.0,428.77,911.601317767016
13484.0,1.0,256.0,274.0,311.14,467.84795599201664
13485.0,7.0,360.0,371.0,342.81142857142856,1138.6389888659492
13487.0,1.0,229.0,369.0,167.52,289.93255226800017
13488.0,7.0,316.0,318.0,895.5485714285714,2986.629934173045
13491.0,17.0,360.0,367.0,184.0494117647059,1373.4790507282596
13495.0,5.0,364.0,367.0,575.446,1371.9996586971536
13497.0,4.0,301.0,304.0,188.83249999999998,599.377838433638
13501.0,1.0,84.0,205.0,949.62,904.9841017794752
13502.0,1.0,133.0,183.0,180.6,501.93513303585587
13503.0,3.0,182.0,296.0,252.50666666666666,612.2395404719786
13506.0,3.0,91.0,95.0,251.12,1238.2519710306833
13510.0,5.0,343.0,353.0,500.006,1255.0695638806255
13512.0,2.0,196.0,218.0,154.44,520.0458641340417
13513.0,1.0,214.0,290.0,319.85,441.2228583738789
13514.0,2.0,254.0,317.0,158.7,401.45768083784407
13515.0,1.0,195.0,279.0,186.60000000000002,377.2688673786698
13520.0,5.0,351.0,357.0,539.13,1325.7711085859696
13523.0,1.0,36.0,37.0,566.95,1605.8080886908524
13527.0,4.0,269.0,322.0,544.3575000000001,1217.6308678651274
13531.0,3.0,370.0,371.0,314.34,609.651313187708
13534.0,7.0,141.0,155.0,236.84857142857143,1534.6593797905045
13537.0,1.0,26.0,86.0,302.0,841.0420837852103
13538.0,4.0,279.0,310.0,302.025,801.5603798526942
13539.0,3.0,170.0,225.0,201.51000000000002,663.1787601282628
13540.0,1.0,188.0,290.0,263.14,402.4404526420445
13541.0,1.0,143.0,205.0,474.9,663.8844849586519
13542.0,16.0,353.0,364.0,239.26624999999999,1651.684241843203
13543.0,1.0,53.0,322.0,851.16,412.8671672584663
13544.0,2.0,233.0,279.0,171.635,455.66400020444985
13545.0,1.0,154.0,179.0,250.5,570.7834005462602
13546.0,1.0,42.0,59.0,272.74,998.9899664823357
13552.0,5.0,230.0,293.0,501.178,1433.1768355333722
13554.0,5.0,66.0,81.0,306.366,2051.243719280499
13555.0,6.0,311.0,324.0,672.2383333333333,1993.4021136827046
13556.0,1.0,6.0,70.0,93.6,659.9315320581867
13557.0,9.0,316.0,366.0,241.7444444444444,1040.907662012477
13559.0,1.0,31.0,178.0,660.0,690.1945536145173
13561.0,8.0,252.0,284.0,184.92,938.3471326953088
13562.0,3.0,293.0,329.0,699.8166666666666,1198.0527102546312
13564.0,23.0,369.0,372.0,668.7552173913044,5890.962857576532
13566.0,2.0,205.0,274.0,271.145,566.7066046753599
13567.0,2.0,113.0,176.0,333.9,846.6056682853505
13569.0,2.0,61.0,63.0,140.765,952.8930323908498
13571.0,13.0,349.0,366.0,180.22923076923078,1089.367651214552
13573.0,2.0,258.0,272.0,270.11,575.3148596449157
13576.0,10.0,358.0,366.0,450.56000000000006,1943.3164271230814
13577.0,6.0,343.0,360.0,283.63666666666666,894.4005069090549
13579.0,3.0,290.0,294.0,229.48333333333335,597.5066060531211
13582.0,1.0,228.0,252.0,164.18,405.2622675051871
13584.0,1.0,177.0,310.0,248.75,366.297795435865
13585.0,2.0,208.0,373.0,335.895,489.8574229489268
13587.0,1.0,214.0,298.0,392.8,468.92819153992207
13589.0,3.0,284.0,368.0,157.31333333333333,409.06221782957175
13590.0,10.0,363.0,373.0,400.039,1721.8040911121138
13591.0,3.0,290.0,360.0,307.87,610.4924884083171
13593.0,7.0,260.0,282.0,429.40857142857146,1686.3725002097558
13595.0,2.0,130.0,281.0,135.265,390.7510858517381
13597.0,1.0,2.0,37.0,16.5,741.8223864746615
13598.0,2.0,156.0,286.0,170.525,430.70717415002684
13599.0,8.0,372.0,373.0,546.56375,1889.3253458890053
13601.0,1.0,154.0,181.0,284.24,591.6551687657045
13602.0,2.0,179.0,195.0,213.45,641.0521797759202
13605.0,1.0,184.0,206.0,352.78,594.9363368320529
13610.0,6.0,316.0,338.0,116.20833333333333,510.3146647688649
13611.0,6.0,362.0,371.0,301.6333333333334,917.3042316662073
13613.0,2.0,208.0,295.0,285.925,550.0390665012787
13614.0,1.0,158.0,186.0,443.88,699.6112641529039
13615.0,6.0,281.0,315.0,841.1150000000001,2485.29307429316
13616.0,1.0,123.0,326.0,105.85,254.20941367124607
13617.0,4.0,87.0,130.0,155.5925,913.435960812287
13619.0,1.0,130.0,309.0,128.95,285.8343407306335
13623.0,4.0,357.0,372.0,295.4175,689.1217673807565
13627.0,1.0,152.0,275.0,303.03,427.6844291588692
13629.0,7.0,253.0,301.0,702.6428571428571,2477.1146174623977
13632.0,2.0,217.0,246.0,580.345,981.8579066674508
13634.0,9.0,324.0,333.0,356.46555555555557,1555.8385976568184
13635.0,2.0,296.0,373.0,772.88,886.2557019984802
13641.0,3.0,94.0,369.0,264.12333333333333,376.6449829723732
13643.0,6.0,349.0,366.0,220.92166666666665,732.3673072436359
13647.0,2.0,109.0,238.0,539.03,903.887257806396
13648.0,6.0,338.0,373.0,250.155,789.9032264169828
13649.0,4.0,161.0,162.0,255.46750000000003,1104.4013367894265
13650.0,3.0,308.0,317.0,315.51,687.7138948400955
13652.0,2.0,284.0,287.0,540.905,842.6276669826448
13654.0,4.0,357.0,372.0,860.1725,1613.7439994828785
13655.0,3.0,217.0,226.0,274.82,799.5326429975803
13656.0,1.0,96.0,230.0,374.05,502.44711711950504
13658.0,3.0,289.0,307.0,801.3566666666666,1411.4323092924433
13659.0,8.0,244.0,295.0,362.58125,1562.6778910788257
13662.0,3.0,273.0,293.0,350.6266666666667,780.6028519038492
13663.0,3.0,266.0,281.0,437.53000000000003,939.926145954573
13665.0,2.0,118.0,139.0,539.425,1332.3890793436387
13666.0,1.0,315.0,370.0,23.75,239.51362445506436
13668.0,13.0,345.0,363.0,470.08076923076925,2548.024441847946
13676.0,1.0,80.0,254.0,115.60000000000001,304.37304796997466
13677.0,1.0,116.0,155.0,282.23,640.7349393894574
13679.0,2.0,242.0,370.0,77.23,281.29113175420576
13680.0,7.0,264.0,370.0,1013.147142857143,2926.0368685428093
13684.0,2.0,231.0,256.0,169.61,483.66165211804804
13686.0,1.0,21.0,36.0,111.60000000000001,914.5671940534916
13692.0,1.0,12.0,55.0,501.00000000000006,1269.2227327994342
13693.0,8.0,358.0,367.0,229.78375,918.0765737099839
13694.0,48.0,362.0,370.0,2685.69375,47469.818217782165
13696.0,2.0,245.0,301.0,857.2,1129.2779948370414
13698.0,1.0,85.0,316.0,281.23,298.26534489434715
13700.0,2.0,253.0,305.0,147.02,402.08962951337145
13705.0,4.0,251.0,259.0,268.255,841.7370433990343
13707.0,1.0,107.0,171.0,1838.95,1765.7404871263411
13709.0,3.0,251.0,332.0,318.9866666666667,662.0038931638703
13710.0,1.0,189.0,247.0,101.03999999999999,365.06521599215137
13711.0,6.0,318.0,359.0,235.61666666666667,777.4195798273432
13713.0,2.0,175.0,218.0,246.39,634.8520324322483
13715.0,12.0,266.0,273.0,546.3266666666667,3371.4479231792466
13717.0,1.0,28.0,120.0,138.32,539.0161367943925
13719.0,5.0,178.0,206.0,274.38800000000003,1143.6187530282332
13722.0,3.0,226.0,281.0,865.1533333333333,1594.6860251038752
13723.0,3.0,219.0,246.0,229.70666666666668,676.2227453567139
13727.0,3.0,119.0,365.0,205.32333333333335,384.0412628471212
13728.0,9.0,343.0,365.0,189.33666666666667,862.1599282021411
13729.0,2.0,249.0,319.0,183.425,423.0150146562113
13733.0,1.0,325.0,370.0,337.93,384.12415483172964
13734.0,2.0,94.0,237.0,3211.020000000001,3890.404446833798
13735.0,7.0,350.0,361.0,919.2300000000001,2779.6174893747443
13736.0,3.0,308.0,368.0,437.84,765.9272354936512
13740.0,3.0,322.0,372.0,311.77666666666664,602.2598675779063
13747.0,1.0,51.0,59.0,79.6,756.5038561777028
13748.0,4.0,365.0,373.0,286.75,673.8669522721207
13750.0,5.0,237.0,252.0,328.36400000000003,1144.8790107797859
13753.0,2.0,138.0,371.0,355.555,464.76603171572447
13756.0,9.0,357.0,359.0,426.19222222222226,1719.0247304765471
13758.0,9.0,372.0,373.0,581.1477777777777,2206.085578124609
13760.0,2.0,189.0,228.0,389.265,794.2255270855227
13761.0,2.0,154.0,291.0,284.81,538.3016226452762
13762.0,3.0,105.0,333.0,572.8000000000001,822.9989173374585
13763.0,1.0,18.0,70.0,306.0,927.0846283496643
13764.0,1.0,73.0,277.0,478.26,422.2784403104288
13767.0,30.0,369.0,373.0,570.7456666666666,6480.2972349817555
13768.0,1.0,4.0,365.0,356.55,107.9399745645196
13769.0,9.0,356.0,358.0,309.9622222222222,1307.2511784116298
13770.0,3.0,308.0,365.0,203.67999999999998,472.71022821383104
13771.0,3.0,119.0,287.0,741.6033333333334,1270.691867957668
13772.0,3.0,254.0,289.0,473.16333333333336,973.0245150069012
13773.0,1.0,263.0,294.0,210.14000000000001,387.7515244219714
13777.0,23.0,371.0,372.0,1058.7495652173914,9218.561845456688
13778.0,2.0,74.0,200.0,296.54,690.6180712657904
13781.0,1.0,129.0,356.0,336.55,319.4248219682225
13782.0,6.0,280.0,368.0,124.88666666666666,493.8616978255195
13783.0,3.0,186.0,308.0,351.06999999999994,732.3683532703998
13784.0,2.0,16.0,85.0,29.125000000000004,574.2704264169906
13785.0,2.0,32.0,95.0,231.13,954.6845435812857
13786.0,5.0,369.0,371.0,481.09,1170.723609385149
13787.0,3.0,236.0,329.0,249.70666666666668,569.5609510320784
13795.0,3.0,249.0,272.0,204.6,590.9501464159338
13797.0,2.0,211.0,282.0,412.48,705.342478697313
13798.0,46.0,359.0,366.0,830.4134782608695,14324.707532232493
13799.0,6.0,200.0,279.0,289.40166666666664,1081.7155246568334
13800.0,1.0,306.0,371.0,642.54,518.1919287792605
13802.0,14.0,287.0,296.0,1518.2092857142857,9737.595193560248
13803.0,1.0,187.0,253.0,628.3100000000001,669.7908098966772
13804.0,1.0,1.0,71.0,30.0,573.9129431737799
13807.0,2.0,368.0,370.0,157.125,359.46567513274994
13809.0,1.0,66.0,95.0,397.59999999999997,949.7622746575615
13813.0,3.0,206.0,368.0,371.82,656.6932705563154
13815.0,3.0,259.0,300.0,903.1733333333333,1581.624008770934
13819.0,2.0,69.0,373.0,439.95000000000005,384.3350251196558
13820.0,2.0,262.0,315.0,212.76500000000001,457.5478877853759
13821.0,3.0,311.0,339.0,238.63,548.9803316816474
13823.0,4.0,344.0,359.0,513.5600000000001,1075.1619873043526
13824.0,6.0,258.0,272.0,253.14333333333332,1008.5826472993512
13825.0,1.0,109.0,365.0,112.22999999999999,211.24449191020534
13831.0,12.0,360.0,364.0,323.69416666666666,1694.111981686905
13834.0,1.0,93.0,304.0,121.74,258.64581043844845
13835.0,2.0,126.0,280.0,68.125,322.2590743204263
13836.0,1.0,15.0,49.0,299.5,1069.0534420460326
13838.0,3.0,210.0,214.0,344.64000000000004,960.4803132779498
13842.0,7.0,295.0,296.0,268.59285714285716,1107.6305621287802
13848.0,5.0,364.0,365.0,320.0,857.1092476363744
13849.0,2.0,227.0,259.0,710.8499999999999,1095.7161267435172
13851.0,3.0,300.0,314.0,585.2333333333335,1078.9395161323412
13854.0,13.0,335.0,335.0,301.2130769230769,1810.942137275561
13855.0,3.0,231.0,366.0,332.2966666666667,621.334282945818
13856.0,7.0,156.0,254.0,92.27857142857144,572.5813273901467
13857.0,4.0,178.0,206.0,196.565,801.2942606338958
13861.0,1.0,101.0,165.0,144.82999999999998,497.6545778520601
13863.0,2.0,128.0,228.0,314.625,682.9176567539448
13869.0,5.0,310.0,326.0,749.6479999999999,1885.7626687377265
13870.0,5.0,282.0,304.0,465.91999999999996,1322.1222540697427
13871.0,3.0,291.0,354.0,309.53333333333336,621.2066075033742
13872.0,2.0,198.0,360.0,333.725,500.9604310860798
13873.0,4.0,263.0,281.0,124.94250000000001,504.8863956505605
13874.0,5.0,169.0,308.0,271.66999999999996,814.8429275659223
13875.0,7.0,335.0,357.0,408.9985714285714,1358.8801836310981
13877.0,1.0,219.0,324.0,177.61,331.1210661557013
13878.0,2.0,57.0,239.0,282.175,536.7485193192379
13880.0,4.0,195.0,197.0,236.58,930.2680471894012
13881.0,15.0,270.0,280.0,1668.9386666666664,11862.499610786497
13883.0,8.0,328.0,366.0,482.61125,1711.083428019334
13884.0,3.0,94.0,105.0,282.16,1266.8159563704178
13888.0,2.0,171.0,210.0,637.75,1163.5777751883363
13889.0,4.0,304.0,321.0,313.7375,803.7353388556344
13890.0,3.0,359.0,368.0,276.64000000000004,565.1130118942123
13891.0,2.0,204.0,217.0,232.58,623.1892488661484
13892.0,1.0,98.0,210.0,109.44,383.85149887862633
13895.0,1.0,221.0,371.0,584.45,464.2848673550294
13897.0,1.0,239.0,312.0,366.89,444.2338196299114
13900.0,2.0,235.0,259.0,304.57000000000005,633.8158490741018
13901.0,6.0,329.0,338.0,421.6716666666666,1291.457839113793
13902.0,4.0,92.0,359.0,8416.4,8397.43309426806
13909.0,1.0,98.0,156.0,174.14,540.2190371164636
13911.0,9.0,269.0,283.0,168.09333333333333,951.7270240191947
13916.0,3.0,212.0,310.0,303.77,670.2852635948775
13919.0,1.0,116.0,175.0,358.6,644.1568535425662
13920.0,3.0,131.0,197.0,417.01,1139.3671615764858
13921.0,3.0,319.0,356.0,209.3166666666667,490.3775598645104
13922.0,1.0,30.0,102.0,269.75,733.825373951448
13929.0,6.0,278.0,329.0,411.9583333333333,1286.7625533893201
13931.0,5.0,344.0,371.0,560.83,1328.9872412729424
13935.0,2.0,56.0,287.0,1898.4450000000002,1691.812881979913
13936.0,1.0,32.0,49.0,154.9,898.8835176491127
13939.0,3.0,181.0,247.0,275.6766666666667,745.9991897438576
13941.0,9.0,351.0,358.0,580.9155555555556,2275.137881954053
13945.0,1.0,85.0,114.0,338.5,814.6316047205339
13946.0,2.0,359.0,370.0,517.23,676.0214923281021
13948.0,2.0,324.0,370.0,145.555,347.368549416455
13952.0,8.0,343.0,358.0,1043.2075,3536.1803792898186
13953.0,4.0,319.0,363.0,656.25,1300.5672027158757
13957.0,2.0,241.0,293.0,177.70499999999998,445.78897512287733
13958.0,4.0,355.0,369.0,974.4200000000001,1812.1622229815246
13959.0,2.0,112.0,146.0,217.365,764.9987373132383
13963.0,13.0,230.0,232.0,157.07692307692307,1356.0368204036774
13964.0,1.0,43.0,65.0,133.25,787.4063738755472
13965.0,2.0,227.0,338.0,204.14999999999998,419.36985726601364
13969.0,16.0,259.0,259.0,246.93625,2182.007080714048
13970.0,1.0,51.0,72.0,558.0,1266.3037993257321
13971.0,5.0,259.0,317.0,328.418,966.0878796313974
13975.0,5.0,282.0,310.0,455.78000000000003,1279.2209829585918
13976.0,2.0,162.0,303.0,279.485,517.5674118403055
13979.0,4.0,343.0,371.0,585.645,1165.4654059069942
13980.0,3.0,217.0,291.0,127.62666666666668,442.3706873723427
13982.0,5.0,323.0,323.0,347.666,1001.9604093912988
13983.0,9.0,364.0,365.0,481.00777777777773,1890.486610518487
13984.0,6.0,366.0,367.0,144.76500000000001,548.6262887182006
13985.0,6.0,294.0,303.0,456.06333333333333,1495.8930672070949
13987.0,1.0,21.0,35.0,305.08,1212.559826341789
13988.0,1.0,242.0,260.0,299.64,478.46631539719783
13989.0,2.0,99.0,198.0,199.15,592.0137759085112
13992.0,1.0,83.0,98.0,66.8,599.6674034535687
13993.0,8.0,357.0,371.0,344.075,1265.8008584644986
13995.0,8.0,342.0,356.0,295.5775,1150.686795238935
13996.0,1.0,13.0,34.0,403.38,1356.2168883773786
13997.0,1.0,31.0,185.0,238.76,421.538064247806
13998.0,2.0,130.0,211.0,151.32500000000002,516.2577782997205
13999.0,16.0,360.0,369.0,328.11875000000003,2171.3493895734846
14000.0,3.0,323.0,372.0,406.2266666666667,721.0839394385325
14001.0,5.0,120.0,128.0,397.288,2019.3258912995486
14004.0,1.0,42.0,70.0,834.66,1600.7432159395355
14006.0,3.0,124.0,287.0,301.27333333333337,661.4181876663948
14011.0,1.0,127.0,242.0,165.48000000000002,386.20541019046345
14013.0,1.0,243.0,258.0,437.35,564.3369614521484
14014.0,1.0,200.0,211.0,1166.37,1149.2770473490928
14016.0,6.0,304.0,335.0,978.6233333333333,2728.1669946453376
14020.0,1.0,53.0,164.0,301.53,566.1133388964656
14021.0,3.0,218.0,227.0,261.19666666666666,772.6083710353081
14025.0,7.0,119.0,218.0,546.35,2346.1899085260557
14026.0,1.0,155.0,260.0,326.58,465.6253229909248
14030.0,9.0,363.0,364.0,572.7833333333333,2218.370261312708
14031.0,23.0,371.0,371.0,922.007391304348,8069.0163341977495
14032.0,5.0,359.0,360.0,313.07599999999996,851.9393458641081
14035.0,3.0,206.0,247.0,404.78999999999996,969.4009105770638
14037.0,3.0,254.0,367.0,157.14000000000001,406.40728134569423
14038.0,1.0,276.0,308.0,804.95,687.9300847765084
14040.0,20.0,352.0,373.0,419.866,3303.207323093202
14043.0,1.0,238.0,364.0,139.94,284.00404571858877
14044.0,4.0,266.0,319.0,556.2774999999999,1247.866594588681
14045.0,11.0,327.0,335.0,841.5709090909091,4030.5265288971223
14047.0,7.0,304.0,311.0,345.45428571428573,1309.0657176884556
14049.0,5.0,230.0,252.0,1338.502,3839.268174794415
14051.0,13.0,370.0,371.0,454.69615384615383,2432.3393775290006
14053.0,1.0,89.0,121.0,141.25,603.5234744738424
14055.0,1.0,146.0,358.0,521.0,404.48116366188196
14057.0,4.0,355.0,371.0,517.835,1055.3694966604328
14058.0,1.0,68.0,165.0,147.95999999999998,473.57742437607044
14060.0,10.0,272.0,273.0,321.091,1790.5738263123746
14061.0,2.0,231.0,373.0,271.5,442.25935603367554
14062.0,10.0,355.0,364.0,1426.574,5754.791656720133
14063.0,7.0,293.0,366.0,2893.9485714285715,8165.251907371392
14064.0,8.0,257.0,322.0,195.81625,888.3027031450121
14065.0,2.0,42.0,66.0,290.075,1282.7303776489878
14068.0,2.0,74.0,312.0,387.375,493.0770087180257
14069.0,1.0,47.0,196.0,110.44,354.46328482517873
14075.0,2.0,138.0,176.0,391.305,939.5188310189211
14078.0,3.0,248.0,256.0,92.93,432.25065573025955
14080.0,3.0,324.0,372.0,278.40333333333336,560.454474444125
14081.0,6.0,360.0,364.0,607.26,1669.635573108219
14083.0,2.0,350.0,356.0,162.33,374.7939591752903
14085.0,14.0,363.0,366.0,374.25642857142856,2193.3127669093906
14087.0,1.0,331.0,370.0,415.11,420.3255837903835
14088.0,1.0,15.0,56.0,849.85,1708.9575343055585
14091.0,1.0,44.0,333.0,4010.08,1200.9894689442208
14092.0,9.0,349.0,358.0,335.1488888888889,1396.7654238939394
14097.0,1.0,164.0,280.0,290.86,420.2919328706032
14099.0,8.0,354.0,364.0,283.8875,1094.680389871912
14101.0,6.0,233.0,256.0,554.7366666666667,1993.102856196424
14104.0,2.0,171.0,195.0,198.45,619.3056050804082
14105.0,3.0,313.0,356.0,1358.7666666666667,1985.4681893639145
14107.0,3.0,282.0,365.0,670.27,1062.1702164856206
14108.0,1.0,7.0,373.0,194.75,87.92725579148843
14110.0,19.0,303.0,373.0,369.46,2738.3989322805987
14112.0,4.0,203.0,289.0,471.47249999999997,1163.2501961111843
14113.0,10.0,356.0,366.0,467.15500000000003,2007.4945480884467
14114.0,4.0,211.0,241.0,165.95250000000001,653.1410646099586
14115.0,1.0,165.0,301.0,504.87,498.2465699695091
14119.0,1.0,343.0,353.0,116.89,296.63567766530036
14122.0,2.0,331.0,372.0,136.36,338.1764766100551
14127.0,2.0,45.0,60.0,353.625,1489.6434003459433
14129.0,3.0,180.0,214.0,352.52,970.8729517543009
14130.0,2.0,353.0,363.0,520.245,688.7475237169456
14134.0,10.0,347.0,364.0,1046.219,4270.459697595402
14135.0,10.0,370.0,372.0,421.331,1807.6911554780495
14136.0,4.0,331.0,366.0,317.00750000000005,732.2911555107748
14139.0,2.0,52.0,177.0,163.32999999999998,553.978244314067
14142.0,1.0,273.0,281.0,311.81,461.5804870075336
14145.0,2.0,151.0,245.0,1237.125,1723.1679569123646
14146.0,4.0,312.0,330.0,1127.5974999999999,2246.083104927539
14147.0,4.0,252.0,275.0,464.65,1207.5463083185755
14151.0,1.0,43.0,351.0,327.4,197.94686055512736
14152.0,3.0,272.0,294.0,358.24666666666667,789.9568820501947
14154.0,4.0,314.0,330.0,1146.185,2279.7868773513337
14156.0,78.0,367.0,373.0,2506.4094871794873,71060.36223228228
14157.0,2.0,257.0,281.0,208.525,494.96776965905724
14159.0,7.0,357.0,371.0,407.3357142857143,1315.6365403292655
14160.0,6.0,88.0,333.0,794.515,806.2564353444544
14161.0,4.0,357.0,361.0,425.8075,924.3080162103821
14166.0,1.0,121.0,261.0,144.9,344.40521154294527
14167.0,3.0,217.0,316.0,189.9,501.2065878928011
14168.0,1.0,144.0,199.0,67.5,396.474061509746
14169.0,1.0,14.0,79.0,145.2,688.0168247954913
14170.0,2.0,20.0,30.0,217.68,1402.3828929336078
14172.0,2.0,37.0,277.0,136.20999999999998,278.03627611887333
14173.0,1.0,89.0,365.0,111.56,192.42625986452234
14175.0,4.0,209.0,262.0,901.155,2163.0543821404876
14176.0,1.0,14.0,16.0,159.55,1156.8639442934143
14177.0,5.0,270.0,286.0,239.23799999999997,829.2547013329674
14180.0,8.0,176.0,183.0,189.86625,1289.0539968694695
14181.0,1.0,152.0,197.0,94.45,421.06435644454297
14182.0,3.0,153.0,231.0,173.82333333333335,597.8771120870744
14183.0,1.0,70.0,116.0,146.71,612.0453791351196
14186.0,4.0,217.0,279.0,336.5725,929.720373545197
14189.0,1.0,20.0,23.0,311.24,1346.6007337521203
14191.0,1.0,334.0,363.0,117.0,288.7995759480315
14194.0,9.0,310.0,337.0,736.8055555555555,2960.409511714429
14195.0,2.0,195.0,269.0,398.2,712.4636350432315
14198.0,4.0,303.0,338.0,183.26999999999998,542.7010359521047
14199.0,2.0,107.0,165.0,342.825,895.0088697674391
14201.0,2.0,179.0,223.0,132.075,481.5837014221742
14202.0,2.0,243.0,259.0,303.28,633.172738763029
14204.0,2.0,315.0,372.0,265.33000000000004,449.6127483856916
14205.0,5.0,248.0,277.0,342.96999999999997,1106.0616800212335
14206.0,1.0,14.0,37.0,314.4,1195.2508784336192
14209.0,8.0,301.0,321.0,332.86125,1372.6100698622854
14210.0,9.0,331.0,337.0,369.7522222222222,1591.9257689708495
14211.0,6.0,319.0,365.0,328.8983333333333,991.361756570551
14215.0,3.0,363.0,366.0,400.34,725.92349106306
14217.0,6.0,161.0,162.0,165.885,1049.5341640412582
14219.0,1.0,84.0,128.0,148.25,585.7629453172837
14220.0,1.0,2.0,204.0,574.7,418.1473287971612
14221.0,6.0,163.0,247.0,439.88166666666666,1642.2550457335888
14224.0,4.0,154.0,179.0,121.03750000000001,670.5696310983567
14225.0,3.0,262.0,331.0,464.50666666666666,864.3672673013422
14227.0,3.0,255.0,304.0,859.9066666666668,1501.2488326644143
14228.0,2.0,109.0,181.0,332.225,825.9550758378468
14229.0,2.0,68.0,106.0,328.6,1116.060345474059
14230.0,1.0,113.0,183.0,504.3,725.4407436845942
14233.0,2.0,179.0,279.0,508.125,803.7138979837446
14235.0,2.0,121.0,254.0,599.475,932.5219371981252
14236.0,3.0,133.0,140.0,317.34999999999997,1176.61793782481
14237.0,1.0,217.0,225.0,161.0,438.34387883664135
14238.0,1.0,72.0,369.0,128.28,175.10046894126003
14239.0,9.0,303.0,369.0,193.95222222222225,865.4086714758246
14243.0,7.0,111.0,111.0,325.98285714285714,2374.298747618914
14247.0,3.0,147.0,186.0,150.51333333333332,648.3168489683443
14248.0,1.0,56.0,150.0,418.39,705.1529986999058
14249.0,7.0,269.0,314.0,756.7872857142858,2571.246713553398
14253.0,1.0,130.0,258.0,158.05,361.07935770324127
14256.0,1.0,203.0,329.0,551.4300000000001,498.6901095519827
14257.0,3.0,268.0,283.0,555.13,1116.9860994840376
14258.0,13.0,340.0,370.0,1393.8738461538462,7063.050075263919
14260.0,1.0,77.0,183.0,285.48,535.697297692267
14264.0,3.0,232.0,246.0,233.60333333333335,684.050913076735
14265.0,1.0,148.0,247.0,590.65,637.9822772916477
14272.0,1.0,20.0,217.0,308.26,347.33429682081703
14275.0,4.0,212.0,242.0,252.945,845.7020563605884
14276.0,2.0,253.0,295.0,337.525,610.2706154126533
14277.0,4.0,315.0,361.0,3194.0474999999997,5544.559944460195
14279.0,1.0,161.0,316.0,81.36,273.1572170428004
14282.0,10.0,295.0,297.0,322.332,1690.7494405885031
14283.0,3.0,106.0,204.0,131.79666666666668,558.8833216824457
14285.0,3.0,218.0,366.0,407.7366666666667,709.9870811617036
14286.0,2.0,331.0,370.0,1120.245,1202.4527088721545
14290.0,2.0,318.0,366.0,665.64,809.3730484646271
14291.0,6.0,350.0,365.0,602.0566666666667,1652.4828790135482
14292.0,4.0,220.0,265.0,912.435,2173.047250601643
14293.0,4.0,361.0,364.0,370.9175,827.079018384444
